,trial_id,benchmark,fuzzer,Unnamed: 0_x,Unnamed: 0.1,git_hash,experiment_filestore,experiment,time_started,time_ended,time,edges_covered,fuzzer_stats,crash_key,bugs_covered,edges_covered_max,saturated,time_sat,initial_coverage,corpus,fuzzbench_trial_id,per_target_trial,Unnamed: 0_y,total_shared,total_eq,total_ineq,total_indir,bin_text_size,eq_unexplored,eq_reached,ineq_unexplored,ineq_reached,indir_reached,shared_reached,mean_exec_ns,q25_exec_ns,q50_exec_ns,q75_exec_ns,q100_exec_ns,mean_size_bytes,q25_mean_size_bytes,q50_mean_size_bytes,q75_mean_size_bytes,q100_mean_size_bytes,corpus_size
10,122,harfbuzz-1.3.2,afl,44971,11521,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2harf,2022-08-06 09:02:01.963608,2022-08-07 09:12:20.458202,86400,6872,,,0,7453,False,,5246,oss-sample,122.0,1.0,289.0,3545.0,14840.0,5724.0,1335.0,4917.0,1420.0,2248.0,1131.0,1522.0,30.0,0.0,3096401.14122807,2924043.4916666667,3101776.916666667,3220433.625,3855703.033333333,788.9868421052631,70.25,111.5,258.75,24517.0,76.0
11,122,lcms-2017-03-21,afl,10559,122,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2lcms,2022-08-06 08:42:36.652892,,900,2019,,,0,2089,True,0.0,2018,oss-sample,122.0,1.0,41.0,3469.0,13840.0,3820.0,1360.0,4960.0,949.0,1449.0,227.0,347.0,22.0,0.0,4661651.0400932375,2703355.083333333,2886706.066666667,3115794.583333333,118661318.23333332,198.2937062937063,144.0,144.0,156.0,2496.0,143.0
12,122,libjpeg-turbo-07-2017,afl,100669,10578,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2libjpeg,2022-08-06 09:07:35.080269,2022-08-07 09:17:52.804857,86400,1810,,,0,2031,False,,1202,oss-sample,122.0,1.0,140.0,3392.0,14677.0,6248.0,2240.0,8768.0,633.0,798.0,337.0,397.0,9.0,0.0,3055719.897435898,2635753.8833333333,2686397.783333333,2887088.033333333,5868775.533333333,38.0,5.0,11.0,94.0,131.0,26.0
13,122,libpcap_fuzz_both,afl,56516,11538,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2pcap,2022-08-06 09:03:12.187901,2022-08-07 09:13:30.053172,86400,3240,,,0,3553,False,,2371,oss-sample,122.0,1.0,189.0,3965.0,14007.0,3470.0,1139.0,4409.0,1354.0,2230.0,265.0,405.0,47.0,0.0,3319537.462105262,2715438.9,2824303.1,3131498.7333333334,19750029.73333333,49.56140350877193,33.0,40.0,52.0,265.0,285.0
14,122,libpng-1.2.56,afl,78763,11287,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2libpng,2022-08-06 09:08:09.643699,2022-08-07 09:18:27.417275,86400,851,,,0,894,True,78300.0,481,oss-sample,122.0,1.0,91.0,3220.0,11618.0,3287.0,1118.0,4376.0,477.0,517.0,142.0,158.0,7.0,0.0,2912739.856666667,2798996.566666667,2932171.6333333333,2993014.533333333,3159322.1666666665,35.7,22.25,41.0,44.75,53.0,10.0
15,122,libxslt_xpath,afl,10989,11465,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2xslt,2022-08-06 09:03:32.006419,2022-08-07 09:13:49.636564,86400,9828,,,0,11055,False,,8618,oss-sample,122.0,1.0,116.0,4105.0,30671.0,8578.0,3874.0,14452.0,3344.0,4402.0,1194.0,1733.0,76.0,0.0,3562766.953551913,2935257.216666667,3043905.7,3174573.916666667,22147264.633333333,3669.8852459016393,17.0,26.0,41.0,332243.0,183.0
16,122,mbedtls_fuzz_dtlsclient,afl,193,10518,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2mbedtls,2022-08-06 09:09:14.101914,2022-08-07 09:19:31.196369,86400,3752,,,0,3763,True,1800.0,3511,oss-sample,122.0,1.0,214.0,4315.0,15923.0,4842.0,1224.0,4644.0,1740.0,2340.0,512.0,791.0,27.0,0.0,2798371.49816092,2445867.333333333,2661579.7666666666,2804222.6666666665,5660003.566666666,686.696551724138,439.0,439.0,475.0,4922.0,145.0
17,122,vorbis-2017-12-11,afl,34188,10775,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2vorbis,2022-08-06 09:36:27.687666,2022-08-07 09:46:46.052210,86400,1359,,,0,1374,True,900.0,1248,oss-sample,122.0,1.0,239.0,3576.0,11924.0,4519.0,1154.0,4436.0,523.0,871.0,360.0,538.0,4.0,0.0,3546257.241777778,2532751.85,2736941.9,3066605.1833333336,18453723.4,435.8666666666667,125.0,154.0,170.0,9262.0,75.0
18,122,woff2-2016-05-06,afl,68156,10567,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2woff,2022-08-06 09:05:44.800362,2022-08-07 09:16:02.895883,86400,1208,,,0,1231,True,2700.0,1059,oss-sample,122.0,1.0,314.0,4048.0,15247.0,5814.0,1219.0,4633.0,477.0,811.0,359.0,616.0,12.0,0.0,23875324.21530055,2770157.6666666665,3021874.1,3122147.033333333,1055869735.0666668,273.1803278688525,55.0,61.0,112.0,2812.0,61.0
19,122,zlib_zlib_uncompress_fuzzer,afl,22548,11564,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2zlib,2022-08-06 09:05:14.863274,2022-08-07 09:15:32.660620,86400,469,,,0,470,True,900.0,355,oss-sample,122.0,1.0,164.0,3075.0,10231.0,3048.0,1122.0,4386.0,327.0,398.0,149.0,179.0,4.0,0.0,2616486.2800000003,2465493.783333333,2529286.85,2609889.866666666,3178685.8666666667,36.8,4.0,6.5,22.75,271.0,10.0
20,123,harfbuzz-1.3.2,afl,45068,11530,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2harf,2022-08-06 09:02:01.819456,2022-08-07 09:12:20.458202,86400,6853,,,0,7453,False,,5547,oss-sample,123.0,2.0,296.0,3545.0,14840.0,5724.0,1335.0,4917.0,1492.0,2370.0,1252.0,1707.0,28.0,0.0,3532213.0566265057,2791631.666666667,3004732.4,3202231.05,51393500.5,13525.313253012047,70.0,104.0,277.0,551560.0,83.0
21,123,lcms-2017-03-21,afl,10561,120,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2lcms,2022-08-06 08:42:36.496069,,900,1561,,,0,2089,False,,1560,oss-sample,123.0,2.0,48.0,3469.0,13840.0,3820.0,1360.0,4960.0,974.0,1257.0,214.0,283.0,21.0,0.0,3332241.82195122,2664230.7666666666,2831110.933333333,2907119.566666667,20093071.03333333,234.5609756097561,144.0,144.0,154.0,2496.0,41.0
22,123,libjpeg-turbo-07-2017,afl,100766,10571,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2libjpeg,2022-08-06 09:07:35.051579,2022-08-07 09:17:52.804857,86400,1853,,,0,2031,False,,1274,oss-sample,123.0,2.0,147.0,3392.0,14677.0,6248.0,2240.0,8768.0,662.0,833.0,363.0,425.0,8.0,0.0,3281382.298039215,2668794.2,2785283.7333333334,3345587.1666666665,6322616.266666667,72.70588235294117,5.0,23.0,95.0,606.0,17.0
23,123,libpcap_fuzz_both,afl,56613,11611,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2pcap,2022-08-06 09:03:12.086509,2022-08-07 09:13:30.053172,86400,2984,,,0,3553,False,,2182,oss-sample,123.0,2.0,196.0,3965.0,14007.0,3470.0,1139.0,4409.0,1160.0,1742.0,271.0,359.0,38.0,0.0,3942569.8507407415,2971927.45,3200408.45,3830058.65,9922312.6,49.333333333333336,33.0,40.5,58.0,233.0,90.0
24,123,libpng-1.2.56,afl,78860,11210,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2libpng,2022-08-06 09:08:09.415272,2022-08-07 09:18:27.417275,86400,639,,,0,894,False,,212,oss-sample,123.0,2.0,98.0,3220.0,11618.0,3287.0,1118.0,4376.0,341.0,353.0,121.0,124.0,5.0,0.0,2872644.4,2814526.1333333333,2872644.4,2930762.6666666665,2988880.933333333,43.0,42.0,43.0,44.0,45.0,2.0
25,123,libxslt_xpath,afl,11086,11469,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2xslt,2022-08-06 09:03:32.020682,2022-08-07 09:13:49.636564,86400,9699,,,0,11055,False,,8721,oss-sample,123.0,2.0,123.0,4105.0,30671.0,8578.0,3874.0,14452.0,3359.0,4479.0,1161.0,1724.0,74.0,0.0,5441787.975193801,2854179.6083333334,2971042.3666666667,3050032.825,174537484.53333333,2300.813953488372,15.0,26.0,38.25,385246.0,172.0
26,123,mbedtls_fuzz_dtlsclient,afl,290,10455,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2mbedtls,2022-08-06 09:09:14.108799,2022-08-07 09:19:31.196369,86400,3261,,,0,3763,False,,2859,oss-sample,123.0,2.0,221.0,4315.0,15923.0,4842.0,1224.0,4644.0,1586.0,1913.0,530.0,717.0,23.0,0.0,3158641.325333334,2759284.533333333,3024634.1,3178623.2666666666,5728152.9,703.88,439.0,439.0,492.0,4922.0,25.0
27,123,vorbis-2017-12-11,afl,34285,10778,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2vorbis,2022-08-06 09:36:27.861525,2022-08-07 09:46:46.052210,86400,1364,,,0,1374,True,900.0,1223,oss-sample,123.0,2.0,246.0,3576.0,11924.0,4519.0,1154.0,4436.0,528.0,847.0,359.0,532.0,4.0,0.0,3209319.3154320987,2729597.2916666665,2959728.8666666667,3235481.4916666667,13037833.733333332,1520.6851851851852,128.0,161.5,185.0,65536.0,54.0
28,123,woff2-2016-05-06,afl,68253,10574,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2woff,2022-08-06 09:05:44.849911,2022-08-07 09:16:02.895883,86400,1156,,,0,1231,False,,1011,oss-sample,123.0,2.0,321.0,4048.0,15247.0,5814.0,1219.0,4633.0,455.0,758.0,328.0,572.0,12.0,0.0,2445502.7746031745,2202235.083333333,2391426.966666667,2457297.7333333334,7336842.533333333,5466.6984126984125,56.0,68.0,112.0,334436.0,63.0
29,123,zlib_zlib_uncompress_fuzzer,afl,22645,11558,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2zlib,2022-08-06 09:05:14.790424,2022-08-07 09:15:32.660620,86400,459,,,0,470,True,4500.0,315,oss-sample,123.0,2.0,171.0,3075.0,10231.0,3048.0,1122.0,4386.0,328.0,389.0,140.0,162.0,4.0,0.0,2352961.2,2215139.316666667,2369686.3666666667,2468850.3083333336,2575476.7666666666,10.6,5.25,6.0,17.5,27.0,10.0
30,124,harfbuzz-1.3.2,afl,45165,11433,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2harf,2022-08-06 09:02:01.732856,2022-08-07 09:12:20.458202,86400,6864,,,0,7453,False,,5454,oss-sample,124.0,3.0,297.0,3545.0,14840.0,5724.0,1335.0,4917.0,1501.0,2333.0,1282.0,1670.0,26.0,0.0,2886098.486507936,2681926.708333333,2886348.7,3107179.3916666666,3496794.9,1250.7738095238096,66.0,87.0,179.5,65713.0,84.0
31,124,lcms-2017-03-21,afl,10563,125,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2lcms,2022-08-06 08:42:36.420002,,900,1108,,,0,2089,False,,1105,oss-sample,124.0,3.0,49.0,3469.0,13840.0,3820.0,1360.0,4960.0,862.0,999.0,203.0,239.0,18.0,0.0,3649506.444444445,3000624.6500000004,3064022.066666667,4005646.05,4947270.033333333,245.66666666666663,138.0,144.0,302.5,461.0,3.0
32,124,libjpeg-turbo-07-2017,afl,100863,10623,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2libjpeg,2022-08-06 09:07:35.213541,2022-08-07 09:17:52.804857,86400,1988,,,0,2031,True,27900.0,1513,oss-sample,124.0,3.0,148.0,3392.0,14677.0,6248.0,2240.0,8768.0,661.0,937.0,386.0,480.0,10.0,0.0,2789266.8123809528,2187210.8833333333,2451400.6,2943730.4333333336,6844290.7,82.91428571428571,4.5,23.0,104.0,612.0,35.0
33,124,libpcap_fuzz_both,afl,56710,11572,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2pcap,2022-08-06 09:03:12.154719,2022-08-07 09:13:30.053172,86400,2997,,,0,3553,False,,1922,oss-sample,124.0,3.0,197.0,3965.0,14007.0,3470.0,1139.0,4409.0,1138.0,1883.0,272.0,367.0,44.0,0.0,3672094.923489932,2844365.466666667,2992191.3,3343535.066666667,10583872.633333333,76.8993288590604,33.0,39.0,53.0,4139.0,149.0
34,124,libpng-1.2.56,afl,78957,11288,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2libpng,2022-08-06 09:08:09.442771,2022-08-07 09:18:27.417275,86400,854,,,0,894,True,75600.0,379,oss-sample,124.0,3.0,99.0,3220.0,11618.0,3287.0,1118.0,4376.0,447.0,471.0,143.0,151.0,7.0,0.0,2841610.166666667,2695288.2,2855067.333333333,3049249.433333333,3062300.2333333334,25.4,16.0,16.0,33.0,46.0,5.0
35,124,libxslt_xpath,afl,11183,11481,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2xslt,2022-08-06 09:03:32.073057,2022-08-07 09:13:49.636564,86400,10581,,,0,11055,True,36000.0,10091,oss-sample,124.0,3.0,124.0,4105.0,30671.0,8578.0,3874.0,14452.0,3557.0,5078.0,1242.0,1999.0,75.0,0.0,5011892.643076923,2589060.466666667,2821730.3,3008551.916666667,337954883.1666667,4048.421978021978,16.0,27.0,42.0,657068.0,455.0
36,124,mbedtls_fuzz_dtlsclient,afl,387,10539,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2mbedtls,2022-08-06 09:09:14.220975,2022-08-07 09:19:31.196369,86400,1455,,,0,3763,False,,1224,oss-sample,124.0,3.0,222.0,4315.0,15923.0,4842.0,1224.0,4644.0,803.0,895.0,289.0,326.0,8.0,0.0,2854476.2,2854476.2,2854476.2,2854476.2,2854476.2,28.0,28.0,28.0,28.0,28.0,1.0
37,124,vorbis-2017-12-11,afl,34382,10755,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2vorbis,2022-08-06 09:36:27.609308,2022-08-07 09:46:46.052210,86400,1374,,,0,1374,True,900.0,1298,oss-sample,124.0,3.0,247.0,3576.0,11924.0,4519.0,1154.0,4436.0,488.0,873.0,318.0,531.0,4.0,0.0,3202838.7666666685,2617411.408333333,2801864.2,3017509.7666666666,17385986.8,1055.4827586206898,125.25,146.0,182.0,65536.0,116.0
38,124,woff2-2016-05-06,afl,68350,10501,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2woff,2022-08-06 09:05:44.808388,2022-08-07 09:16:02.895883,86400,1198,,,0,1231,True,13500.0,1084,oss-sample,124.0,3.0,322.0,4048.0,15247.0,5814.0,1219.0,4633.0,457.0,801.0,354.0,604.0,12.0,0.0,2819528.857657657,2629748.2333333334,2834350.3833333333,2999404.575,3829999.966666667,159.21621621621622,53.5,62.5,112.0,1624.0,74.0
39,124,zlib_zlib_uncompress_fuzzer,afl,22742,11561,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2zlib,2022-08-06 09:05:14.837038,2022-08-07 09:15:32.660620,86400,465,,,0,470,True,2700.0,352,oss-sample,124.0,3.0,172.0,3075.0,10231.0,3048.0,1122.0,4386.0,328.0,402.0,152.0,176.0,4.0,0.0,2537527.246153846,2503504.8666666667,2525391.566666667,2581871.3,2671703.066666667,10.538461538461538,4.0,9.0,13.0,25.0,13.0
40,125,harfbuzz-1.3.2,afl,45262,11472,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2harf,2022-08-06 09:02:01.736879,2022-08-07 09:12:20.458202,86400,7327,,,0,7453,True,36900.0,6296,oss-sample,125.0,4.0,292.0,3545.0,14840.0,5724.0,1335.0,4917.0,1525.0,2638.0,1301.0,1895.0,30.0,0.0,2653971.736446886,2340910.466666667,2612028.9833333334,2976235.7916666665,6156134.666666667,6724.917582417583,65.0,97.5,217.25,551560.0,182.0
41,125,lcms-2017-03-21,afl,10565,135,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2lcms,2022-08-06 08:42:36.615251,,900,1467,,,0,2089,False,,1310,oss-sample,125.0,4.0,44.0,3469.0,13840.0,3820.0,1360.0,4960.0,919.0,1113.0,224.0,274.0,19.0,0.0,3308104.524242424,2859661.9000000004,3015905.066666667,3672038.4333333336,4505949.8,163.9090909090909,132.0,144.0,164.0,304.0,11.0
42,125,libjpeg-turbo-07-2017,afl,100960,10638,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2libjpeg,2022-08-06 09:07:35.221734,2022-08-07 09:17:52.804857,86400,2031,,,0,2031,True,5400.0,1797,oss-sample,125.0,4.0,143.0,3392.0,14677.0,6248.0,2240.0,8768.0,651.0,1062.0,385.0,520.0,10.0,0.0,3170390.9319047625,2302493.208333333,2671436.7,3615703.433333333,11418489.366666667,143.0,8.0,37.0,104.0,4096.0,70.0
43,125,libpcap_fuzz_both,afl,56807,11561,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2pcap,2022-08-06 09:03:12.009313,2022-08-07 09:13:30.053172,86400,3414,,,0,3553,True,68400.0,3065,oss-sample,125.0,4.0,192.0,3965.0,14007.0,3470.0,1139.0,4409.0,1307.0,2137.0,280.0,382.0,45.0,0.0,3372190.418385648,2746827.75,2917030.433333333,3238123.2,10381853.466666669,45.506726457399104,32.0,37.0,47.0,265.0,223.0
44,125,libpng-1.2.56,afl,79054,11297,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2libpng,2022-08-06 09:08:09.551380,2022-08-07 09:18:27.417275,86400,859,,,0,894,True,16200.0,436,oss-sample,125.0,4.0,94.0,3220.0,11618.0,3287.0,1118.0,4376.0,468.0,498.0,143.0,155.0,7.0,0.0,2753763.466666667,2691237.258333334,2756760.95,2819287.158333333,2970011.1333333333,47.25,44.75,46.0,48.5,56.0,4.0
45,125,libxslt_xpath,afl,11280,11463,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2xslt,2022-08-06 09:03:32.053416,2022-08-07 09:13:49.636564,86400,9403,,,0,11055,False,,8263,oss-sample,125.0,4.0,119.0,4105.0,30671.0,8578.0,3874.0,14452.0,3243.0,4279.0,1154.0,1664.0,68.0,0.0,3967481.249007935,2868627.6916666664,2945530.466666667,3042585.65,50987100.266666666,8036.559523809524,16.0,25.5,39.0,443972.0,168.0
46,125,mbedtls_fuzz_dtlsclient,afl,484,10452,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2mbedtls,2022-08-06 09:09:14.171649,2022-08-07 09:19:31.196369,86400,3415,,,0,3763,False,,2915,oss-sample,125.0,4.0,217.0,4315.0,15923.0,4842.0,1224.0,4644.0,1614.0,1970.0,516.0,721.0,24.0,0.0,3091840.7213675203,2643130.95,2830127.6666666665,3084534.35,7955508.233333333,854.3589743589744,144.5,439.0,469.5,16760.0,39.0
47,125,vorbis-2017-12-11,afl,34479,10758,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2vorbis,2022-08-06 09:36:27.867959,2022-08-07 09:46:46.052210,86400,1341,,,0,1374,True,14400.0,1147,oss-sample,125.0,4.0,242.0,3576.0,11924.0,4519.0,1154.0,4436.0,540.0,818.0,349.0,502.0,4.0,0.0,3525055.915625,2664941.333333333,2907111.1,3102335.208333333,17716821.866666667,454.40625,141.0,158.5,185.5,4605.0,32.0
48,125,woff2-2016-05-06,afl,68447,10506,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2woff,2022-08-06 09:05:44.875712,2022-08-07 09:16:02.895883,86400,886,,,0,1231,False,,507,oss-sample,125.0,4.0,317.0,4048.0,15247.0,5814.0,1219.0,4633.0,391.0,481.0,219.0,309.0,11.0,0.0,3349535.563333333,3148266.95,3285101.55,3461139.2583333333,4158164.2,344.4,58.0,64.0,108.0,2812.0,10.0
49,125,zlib_zlib_uncompress_fuzzer,afl,22839,11559,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e2v2zlib,2022-08-06 09:05:14.746508,2022-08-07 09:15:32.660620,86400,457,,,0,470,True,2700.0,345,oss-sample,125.0,4.0,167.0,3075.0,10231.0,3048.0,1122.0,4386.0,332.0,401.0,146.0,177.0,4.0,0.0,2591874.325,2563051.8916666666,2576322.5,2665488.55,2784072.2,43.375,5.0,6.5,23.25,271.0,8.0
